SWITCH_ID,YEAR,QUARTER,PRED_FAULTS_Q
33131,2025,1,0.06398032605648041
33131,2025,2,0.07525095343589783
33131,2025,3,0.05507504940032959
33131,2025,4,0.13286402821540833
33134,2025,1,0.1053147092461586
33134,2025,2,0.1826610565185547
33134,2025,3,0.038412947207689285
33134,2025,4,0.09206454455852509
33136,2025,1,0.22659119963645935
33136,2025,2,0.291111022233963
33136,2025,3,0.1265229433774948
33136,2025,4,0.210056871175766
33137,2025,1,0.06824774295091629
33137,2025,2,0.12085401266813278
33137,2025,3,0.035144008696079254
33137,2025,4,0.07467824220657349
33138,2025,1,0.23632100224494934
33138,2025,2,0.397408664226532
33138,2025,3,0.11552475392818451
33138,2025,4,0.20160061120986938
33139,2025,1,0.0704784095287323
33139,2025,2,0.06392994523048401
33139,2025,3,0.03200649470090866
33139,2025,4,0.11967742443084717
33140,2025,1,0.10749827325344086
33140,2025,2,0.12254086136817932
33140,2025,3,0.048107996582984924
33140,2025,4,0.09848937392234802
33148,2025,1,0.20625288784503937
33148,2025,2,0.3074754774570465
33148,2025,3,0.14269334077835083
33148,2025,4,0.1806548833847046
33149,2025,1,0.3021419644355774
33149,2025,2,0.3686865568161011
33149,2025,3,0.18114487826824188
33149,2025,4,0.27257755398750305
33150,2025,1,0.14375120401382446
33150,2025,2,0.26824477314949036
33150,2025,3,0.05078272894024849
33150,2025,4,0.10983958840370178
33151,2025,1,0.1819625347852707
33151,2025,2,0.23536261916160583
33151,2025,3,0.08667347580194473
33151,2025,4,0.19487854838371277
33154,2025,1,0.38329631090164185
33154,2025,2,0.6968368291854858
33154,2025,3,0.19367161393165588
33154,2025,4,0.4131358563899994
33155,2025,1,0.20648813247680664
33155,2025,2,0.3663042187690735
33155,2025,3,0.09795304387807846
33155,2025,4,0.26804643869400024
33156,2025,1,0.08643339574337006
33156,2025,2,0.1945270150899887
33156,2025,3,0.04594198241829872
33156,2025,4,0.0704997181892395
33159,2025,1,0.1644577533006668
33159,2025,2,0.18682679533958435
33159,2025,3,0.0663481205701828
33159,2025,4,0.08517713099718094
33160,2025,1,0.1622534692287445
33160,2025,2,0.26874685287475586
33160,2025,3,0.05949842929840088
33160,2025,4,0.13559825718402863
33162,2025,1,0.07988376915454865
33162,2025,2,0.09951819479465485
33162,2025,3,0.03708260878920555
33162,2025,4,0.06756234169006348
33163,2025,1,0.18509948253631592
33163,2025,2,0.3337497413158417
33163,2025,3,0.06459927558898926
33163,2025,4,0.17356911301612854
33164,2025,1,0.16758398711681366
33164,2025,2,0.2289150208234787
33164,2025,3,0.07816588878631592
33164,2025,4,0.12528815865516663
33166,2025,1,0.11807891726493835
33166,2025,2,0.16737347841262817
33166,2025,3,0.037492137402296066
33166,2025,4,0.08446310460567474
33167,2025,1,0.1098337396979332
33167,2025,2,0.18051809072494507
33167,2025,3,0.04493221640586853
33167,2025,4,0.04744095727801323
33170,2025,1,0.11866632103919983
33170,2025,2,0.19535061717033386
33170,2025,3,0.05540560185909271
33170,2025,4,0.10473906993865967
33172,2025,1,0.06466957181692123
33172,2025,2,0.09279367327690125
33172,2025,3,0.031832464039325714
33172,2025,4,0.07312218844890594
33175,2025,1,0.1764998883008957
33175,2025,2,0.24640393257141113
33175,2025,3,0.07418094575405121
33175,2025,4,0.1636434942483902
33176,2025,1,0.15400049090385437
33176,2025,2,0.25785931944847107
33176,2025,3,0.08706384152173996
33176,2025,4,0.12603659927845
33177,2025,1,0.3340764343738556
33177,2025,2,0.4339955449104309
33177,2025,3,0.17861518263816833
33177,2025,4,0.34144356846809387
33178,2025,1,0.12469040602445602
33178,2025,2,0.1572415679693222
33178,2025,3,0.05428247153759003
33178,2025,4,0.10481501370668411
33179,2025,1,0.27098050713539124
33179,2025,2,0.5105639100074768
33179,2025,3,0.17467057704925537
33179,2025,4,0.28044503927230835
33180,2025,1,0.13439823687076569
33180,2025,2,0.17561616003513336
33180,2025,3,0.04383829981088638
33180,2025,4,0.06699147075414658
33181,2025,1,0.1814432442188263
33181,2025,2,0.2878655791282654
33181,2025,3,0.09002111852169037
33181,2025,4,0.13151608407497406
33182,2025,1,0.14813795685768127
33182,2025,2,0.23765574395656586
33182,2025,3,0.05659102648496628
33182,2025,4,0.09553784877061844
33184,2025,1,0.1681121438741684
33184,2025,2,0.23912835121154785
33184,2025,3,0.06116802990436554
33184,2025,4,0.13589441776275635
33186,2025,1,0.21291473507881165
33186,2025,2,0.2935959994792938
33186,2025,3,0.0782301276922226
33186,2025,4,0.09119109064340591
33190,2025,1,0.2606385052204132
33190,2025,2,0.29135918617248535
33190,2025,3,0.13915684819221497
33190,2025,4,0.24179872870445251
33191,2025,1,0.30290213227272034
33191,2025,2,0.42211055755615234
33191,2025,3,0.11653575301170349
33191,2025,4,0.25722065567970276
33192,2025,1,0.12104862183332443
33192,2025,2,0.16192330420017242
33192,2025,3,0.0693347305059433
33192,2025,4,0.09326537698507309
33197,2025,1,0.1609703153371811
33197,2025,2,0.216362863779068
33197,2025,3,0.05732555687427521
33197,2025,4,0.10867918282747269
33199,2025,1,0.06742158532142639
33199,2025,2,0.1026364266872406
33199,2025,3,0.028329050168395042
33199,2025,4,0.0653163492679596
33205,2025,1,0.10796251893043518
33205,2025,2,0.1597108542919159
33205,2025,3,0.0570669025182724
33205,2025,4,0.11247134953737259
33206,2025,1,0.14375007152557373
33206,2025,2,0.26300889253616333
33206,2025,3,0.05461214482784271
33206,2025,4,0.09107017517089844
33207,2025,1,0.3508078455924988
33207,2025,2,0.5093206763267517
33207,2025,3,0.18725398182868958
33207,2025,4,0.3819316625595093
33208,2025,1,0.3453093469142914
33208,2025,2,0.8312194347381592
33208,2025,3,0.29333043098449707
33208,2025,4,0.3537771999835968
33209,2025,1,0.08202388137578964
33209,2025,2,0.1342306137084961
33209,2025,3,0.04798222705721855
33209,2025,4,0.09002743661403656
33210,2025,1,0.18701501190662384
33210,2025,2,0.2010067254304886
33210,2025,3,0.06297635287046432
33210,2025,4,0.06325849890708923
33213,2025,1,0.13914766907691956
33213,2025,2,0.21523886919021606
33213,2025,3,0.04340460151433945
33213,2025,4,0.07295827567577362
33214,2025,1,0.2529142200946808
33214,2025,2,0.46652448177337646
33214,2025,3,0.10952550172805786
33214,2025,4,0.15661606192588806
33215,2025,1,0.1677592694759369
33215,2025,2,0.3026101589202881
33215,2025,3,0.06721491366624832
33215,2025,4,0.10466372966766357
33216,2025,1,0.09988228976726532
33216,2025,2,0.1865708976984024
33216,2025,3,0.05615741014480591
33216,2025,4,0.09971801191568375
33217,2025,1,0.20876212418079376
33217,2025,2,0.2534302771091461
33217,2025,3,0.09979045391082764
33217,2025,4,0.13853320479393005
33218,2025,1,0.07046990096569061
33218,2025,2,0.2211558222770691
33218,2025,3,0.03192444145679474
33218,2025,4,0.07007947564125061
33220,2025,1,0.18261519074440002
33220,2025,2,0.20192062854766846
33220,2025,3,0.059705816209316254
33220,2025,4,0.11406268179416656
33222,2025,1,0.23074130713939667
33222,2025,2,0.2536452114582062
33222,2025,3,0.13941341638565063
33222,2025,4,0.2114391028881073
33224,2025,1,0.13100795447826385
33224,2025,2,0.24629737436771393
33224,2025,3,0.06592071056365967
33224,2025,4,0.0924047976732254
33226,2025,1,0.09713879227638245
33226,2025,2,0.07987755537033081
33226,2025,3,0.039282046258449554
33226,2025,4,0.05858008563518524
33228,2025,1,0.07762236893177032
33228,2025,2,0.13453176617622375
33228,2025,3,0.0350426584482193
33228,2025,4,0.05108540877699852
33229,2025,1,0.0924752727150917
33229,2025,2,0.19836175441741943
33229,2025,3,0.03425633907318115
33229,2025,4,0.0596713088452816
33230,2025,1,0.33259978890419006
33230,2025,2,0.6270482540130615
33230,2025,3,0.25042295455932617
33230,2025,4,0.3166099488735199
33234,2025,1,0.16480883955955505
33234,2025,2,0.24584336578845978
33234,2025,3,0.09137836843729019
33234,2025,4,0.17120608687400818
33235,2025,1,0.11724233627319336
33235,2025,2,0.23424193263053894
33235,2025,3,0.07318916916847229
33235,2025,4,0.13086475431919098
33236,2025,1,0.5833748579025269
33236,2025,2,1.2954548597335815
33236,2025,3,0.27070191502571106
33236,2025,4,0.3508179187774658
33237,2025,1,0.21326252818107605
33237,2025,2,0.2966037392616272
33237,2025,3,0.12378751486539841
33237,2025,4,0.25970152020454407
33238,2025,1,0.28633856773376465
33238,2025,2,0.20835503935813904
33238,2025,3,0.12619757652282715
33238,2025,4,0.27759867906570435
33239,2025,1,0.20802836120128632
33239,2025,2,0.3262268602848053
33239,2025,3,0.0647338256239891
33239,2025,4,0.1522444188594818
33240,2025,1,0.266451358795166
33240,2025,2,0.439941942691803
33240,2025,3,0.1216839849948883
33240,2025,4,0.1955975741147995
33243,2025,1,0.2285020351409912
33243,2025,2,0.3024957478046417
33243,2025,3,0.10491538047790527
33243,2025,4,0.1684395968914032
33244,2025,1,0.14653663337230682
33244,2025,2,0.24976509809494019
33244,2025,3,0.09394046664237976
33244,2025,4,0.1996942013502121
33245,2025,1,0.1442098468542099
33245,2025,2,0.18704280257225037
33245,2025,3,0.038761768490076065
33245,2025,4,0.0484410896897316
33246,2025,1,0.13979633152484894
33246,2025,2,0.15470930933952332
33246,2025,3,0.062371864914894104
33246,2025,4,0.11364772170782089
33248,2025,1,0.31765905022621155
33248,2025,2,0.5445405840873718
33248,2025,3,0.21346315741539001
33248,2025,4,0.2721453309059143
33250,2025,1,0.19087553024291992
33250,2025,2,0.32720881700515747
33250,2025,3,0.12141867727041245
33250,2025,4,0.3019868731498718
33252,2025,1,0.0724739357829094
33252,2025,2,0.17976680397987366
33252,2025,3,0.031672149896621704
33252,2025,4,0.045091159641742706
33256,2025,1,0.08871779590845108
33256,2025,2,0.0910564661026001
33256,2025,3,0.03132772445678711
33256,2025,4,0.055311474949121475
33259,2025,1,0.4694182872772217
33259,2025,2,0.7991892099380493
33259,2025,3,0.33371907472610474
33259,2025,4,0.5350391864776611
33269,2025,1,0.1493208110332489
33269,2025,2,0.22068247199058533
33269,2025,3,0.09635867178440094
33269,2025,4,0.11388920247554779
33273,2025,1,0.23862451314926147
33273,2025,2,0.5452387928962708
33273,2025,3,0.09275079518556595
33273,2025,4,0.10267679393291473
33276,2025,1,0.20832930505275726
33276,2025,2,0.23781339824199677
33276,2025,3,0.14184975624084473
33276,2025,4,0.16343116760253906
33286,2025,1,0.11068854480981827
33286,2025,2,0.1357365846633911
33286,2025,3,0.030748866498470306
33286,2025,4,0.05751308798789978
33287,2025,1,0.038031309843063354
33287,2025,2,0.06905189156532288
33287,2025,3,0.01941036432981491
33287,2025,4,0.042815160006284714
33288,2025,1,0.10336890071630478
33288,2025,2,0.162835955619812
33288,2025,3,0.05375123396515846
33288,2025,4,0.06875663995742798
33289,2025,1,0.21971887350082397
33289,2025,2,0.26455217599868774
33289,2025,3,0.22924154996871948
33289,2025,4,0.3530753254890442
33290,2025,1,0.08296915888786316
33290,2025,2,0.12932634353637695
33290,2025,3,0.028943371027708054
33290,2025,4,0.0802665650844574
33293,2025,1,0.14109814167022705
33293,2025,2,0.10624620318412781
33293,2025,3,0.05955827608704567
33293,2025,4,0.10820133984088898
33294,2025,1,0.24200774729251862
33294,2025,2,0.4363899230957031
33294,2025,3,0.09979379177093506
33294,2025,4,0.127848818898201
33299,2025,1,0.1283039152622223
33299,2025,2,0.13552060723304749
33299,2025,3,0.043671414256095886
33299,2025,4,0.07762257754802704
33300,2025,1,0.13501445949077606
33300,2025,2,0.2992812395095825
33300,2025,3,0.07412882149219513
33300,2025,4,0.16254638135433197
33301,2025,1,0.06270842254161835
33301,2025,2,0.1273643523454666
33301,2025,3,0.02451721951365471
33301,2025,4,0.050558172166347504
33302,2025,1,0.19999226927757263
33302,2025,2,0.30345526337623596
33302,2025,3,0.10541564971208572
33302,2025,4,0.16016487777233124
33303,2025,1,0.1297750174999237
33303,2025,2,0.19732606410980225
33303,2025,3,0.051054395735263824
33303,2025,4,0.10659229755401611
33305,2025,1,0.17197419703006744
33305,2025,2,0.44911715388298035
33305,2025,3,0.1579439640045166
33305,2025,4,0.2092747837305069
33317,2025,1,0.08332744985818863
33317,2025,2,0.07150568068027496
33317,2025,3,0.03681717813014984
33317,2025,4,0.14367303252220154
33319,2025,1,0.18914255499839783
33319,2025,2,0.3413962721824646
33319,2025,3,0.11221057176589966
33319,2025,4,0.14030329883098602
33320,2025,1,0.31623780727386475
33320,2025,2,0.316596120595932
33320,2025,3,0.13479027152061462
33320,2025,4,0.2045084536075592
33321,2025,1,0.11798432469367981
33321,2025,2,0.16531717777252197
33321,2025,3,0.051493462175130844
33321,2025,4,0.12472490966320038
33322,2025,1,0.30458107590675354
33322,2025,2,0.428854763507843
33322,2025,3,0.14504724740982056
33322,2025,4,0.24188044667243958
33323,2025,1,0.23524950444698334
33323,2025,2,0.41448503732681274
33323,2025,3,0.122840017080307
33323,2025,4,0.1812150925397873
33325,2025,1,0.316433310508728
33325,2025,2,0.5274767875671387
33325,2025,3,0.11846582591533661
33325,2025,4,0.19055429100990295
33327,2025,1,0.08957381546497345
33327,2025,2,0.22340455651283264
33327,2025,3,0.028203830122947693
33327,2025,4,0.04238695278763771
33329,2025,1,0.2808510661125183
33329,2025,2,0.36491861939430237
33329,2025,3,0.14023347198963165
33329,2025,4,0.27608251571655273
33340,2025,1,0.09618282318115234
33340,2025,2,0.1718994379043579
33340,2025,3,0.044323377311229706
33340,2025,4,0.08784976601600647
33344,2025,1,0.27390897274017334
33344,2025,2,0.3562350273132324
33344,2025,3,0.08200574666261673
33344,2025,4,0.1867079734802246
33346,2025,1,0.23038369417190552
33346,2025,2,0.3086605668067932
33346,2025,3,0.12184350192546844
33346,2025,4,0.28270429372787476
33348,2025,1,0.1057179868221283
33348,2025,2,0.12116527557373047
33348,2025,3,0.04859953746199608
33348,2025,4,0.0818556547164917
33351,2025,1,0.23769624531269073
33351,2025,2,0.24083244800567627
33351,2025,3,0.10433860868215561
33351,2025,4,0.18351048231124878
33353,2025,1,0.20473673939704895
33353,2025,2,0.18253278732299805
33353,2025,3,0.08999756723642349
33353,2025,4,0.14975255727767944
33355,2025,1,0.15844494104385376
33355,2025,2,0.22746220231056213
33355,2025,3,0.06512849777936935
33355,2025,4,0.16518883407115936
33362,2025,1,0.2699386477470398
33362,2025,2,0.6196079254150391
33362,2025,3,0.12680131196975708
33362,2025,4,0.2029143124818802
39655,2025,1,0.07721761614084244
39655,2025,2,0.19046872854232788
39655,2025,3,0.054357822984457016
39655,2025,4,0.07538802176713943
220101,2025,1,0.11513667553663254
220101,2025,2,0.2438364326953888
220101,2025,3,0.05208785459399223
220101,2025,4,0.12533073127269745
220814,2025,1,0.14327438175678253
220814,2025,2,0.17312903702259064
220814,2025,3,0.046982668340206146
220814,2025,4,0.0932563841342926
