SWITCH_ID,YEAR,PRED_FULL
1102,2024,1.3173123598098755
1103,2024,1.2201380729675293
1129,2024,1.0033924579620361
1133,2024,0.7084030508995056
1135,2024,0.9382859468460083
1143,2024,0.534691572189331
1151,2024,0.7508599162101746
1159,2024,0.44086718559265137
1163,2024,0.22075620293617249
1171,2024,0.953803539276123
1172,2024,1.2895294427871704
1192,2024,0.21794039011001587
1193,2024,0.8291897177696228
1196,2024,0.34937870502471924
1285,2024,0.7599265575408936
1289,2024,0.5240930914878845
2202,2024,0.2897476553916931
2205,2024,0.6851663589477539
11540,2024,0.6710253357887268
22001,2024,0.5946655869483948
22002,2024,0.542691171169281
22004,2024,0.4319605529308319
22026,2024,1.0126445293426514
22030,2024,0.962268054485321
22043,2024,0.37600478529930115
22090,2024,0.6669686436653137
33001,2024,0.3890332281589508
33002,2024,1.3299531936645508
33004,2024,0.6477147340774536
33006,2024,0.27074748277664185
33008,2024,0.45118406414985657
33010,2024,0.35057562589645386
33011,2024,0.8032742738723755
33012,2024,0.6850164532661438
33015,2024,0.8308477997779846
33017,2024,1.009669542312622
33018,2024,0.3320368528366089
33019,2024,0.35185325145721436
33020,2024,1.9765163660049438
33021,2024,0.3692631721496582
33022,2024,0.3991164267063141
33024,2024,0.2620931565761566
33025,2024,0.4179379940032959
33026,2024,3.3999993801116943
33027,2024,1.3329330682754517
33028,2024,0.8002833724021912
33029,2024,0.20199866592884064
33030,2024,1.6670911312103271
33031,2024,0.18270187079906464
33032,2024,0.7613069415092468
33036,2024,0.9307965636253357
33037,2024,0.6412212252616882
33038,2024,0.5050215721130371
33039,2024,0.5273976922035217
33041,2024,0.4998941421508789
33043,2024,0.24880141019821167
33045,2024,0.3435440957546234
33049,2024,1.164193034172058
33050,2024,0.19596439599990845
33052,2024,0.44369953870773315
33053,2024,1.0637280941009521
33054,2024,1.4056949615478516
33055,2024,0.8714485764503479
33056,2024,0.9581760168075562
33059,2024,0.7272513508796692
33061,2024,0.5722345113754272
33062,2024,0.7126742601394653
33063,2024,0.8520358800888062
33064,2024,1.0793884992599487
33065,2024,0.41200149059295654
33069,2024,0.5406988859176636
33070,2024,1.6630158424377441
33074,2024,0.5616074800491333
33075,2024,0.6281121373176575
33081,2024,0.9437143802642822
33082,2024,1.026155710220337
33084,2024,0.8175715208053589
33085,2024,0.44874006509780884
33086,2024,0.4815424978733063
33087,2024,1.022274136543274
33088,2024,1.058836579322815
33089,2024,0.3284360468387604
33093,2024,0.30550968647003174
33094,2024,0.15976117551326752
33096,2024,0.33311590552330017
33097,2024,0.5042909383773804
33098,2024,0.4775148034095764
33099,2024,0.6409649848937988
33100,2024,0.4948270916938782
33101,2024,1.4044082164764404
33102,2024,0.814384937286377
33104,2024,0.6654733419418335
33105,2024,0.3852042853832245
33106,2024,0.5670645236968994
33107,2024,0.8952363133430481
33109,2024,1.7851709127426147
33111,2024,0.30512702465057373
33112,2024,0.2780981957912445
33118,2024,0.2795988619327545
33119,2024,0.26530954241752625
33120,2024,0.7985237240791321
33121,2024,0.43840858340263367
33124,2024,0.69341641664505
33125,2024,0.36587879061698914
33126,2024,0.7951777577400208
33127,2024,0.8369722366333008
33128,2024,0.667417049407959
33129,2024,1.021460771560669
33130,2024,1.4642934799194336
33131,2024,0.6156968474388123
33134,2024,0.4050348699092865
33136,2024,0.7740471363067627
33137,2024,0.3373110890388489
33138,2024,0.5485748052597046
33139,2024,0.5173134803771973
33140,2024,0.37102010846138
33148,2024,0.8953714966773987
33149,2024,1.7019438743591309
33150,2024,0.49995121359825134
33151,2024,1.2164560556411743
33154,2024,1.6347652673721313
33155,2024,1.0367679595947266
33156,2024,0.3584630489349365
33159,2024,0.4551391005516052
33160,2024,0.4810294806957245
33162,2024,0.3468620777130127
33163,2024,0.8818415403366089
33164,2024,0.821649968624115
33166,2024,0.42660751938819885
33167,2024,0.45051535964012146
33170,2024,0.3759497404098511
33172,2024,0.24545589089393616
33175,2024,1.1538052558898926
33176,2024,0.362367182970047
33177,2024,1.6102964878082275
33178,2024,0.28766992688179016
33179,2024,1.4935165643692017
33180,2024,0.5145431756973267
33181,2024,1.5849672555923462
33182,2024,0.6393654942512512
33184,2024,0.34932318329811096
33186,2024,0.4765748977661133
33190,2024,1.3439772129058838
33191,2024,1.2298864126205444
33192,2024,0.3065570294857025
33197,2024,0.7533020377159119
33199,2024,0.25503700971603394
33205,2024,0.48333799839019775
33206,2024,0.5922959446907043
33207,2024,1.9126472473144531
33208,2024,2.2766313552856445
33209,2024,0.47625863552093506
33210,2024,0.5053665637969971
33213,2024,0.8122716546058655
33214,2024,1.647682785987854
33215,2024,0.6132413744926453
33216,2024,0.551936686038971
33217,2024,0.655569314956665
33218,2024,0.4127388000488281
33220,2024,0.5750934481620789
33222,2024,0.5998196005821228
33224,2024,0.5985797643661499
33226,2024,0.2869883179664612
33228,2024,0.17463919520378113
33229,2024,0.6508936285972595
33230,2024,1.16016685962677
33234,2024,0.7480239272117615
33235,2024,0.4537320137023926
33236,2024,2.6158556938171387
33237,2024,0.9200413823127747
33238,2024,0.5602250695228577
33239,2024,0.34593427181243896
33240,2024,1.03883695602417
33243,2024,0.8564764857292175
33244,2024,0.7116394639015198
33245,2024,0.3098418116569519
33246,2024,0.6247769594192505
33248,2024,0.6438724994659424
33250,2024,0.6609330177307129
33252,2024,0.34195104241371155
33256,2024,0.3605102002620697
33259,2024,1.7676817178726196
33269,2024,0.5584049820899963
33273,2024,0.9194669723510742
33276,2024,0.5551799535751343
33286,2024,0.33705824613571167
33287,2024,0.12825118005275726
33288,2024,0.3307252824306488
33289,2024,0.7334771156311035
33290,2024,0.4077264666557312
33293,2024,0.9098925590515137
33294,2024,1.3850165605545044
33299,2024,0.4806695282459259
33300,2024,1.242287516593933
33301,2024,0.37536388635635376
33302,2024,0.9503458738327026
33303,2024,0.3927200138568878
33305,2024,1.020798921585083
33317,2024,0.2915041446685791
33319,2024,1.05047607421875
33320,2024,1.4185963869094849
33321,2024,0.9656000137329102
33322,2024,1.3056752681732178
33323,2024,0.8606544733047485
33325,2024,0.869962751865387
33327,2024,0.32687023282051086
33329,2024,0.6184436678886414
33340,2024,0.43074285984039307
33344,2024,1.0869140625
33346,2024,1.0472137928009033
33348,2024,0.18235251307487488
33351,2024,0.6346709132194519
33353,2024,0.7396247982978821
33355,2024,0.3255762755870819
33362,2024,1.272257685661316
39655,2024,0.28939351439476013
220101,2024,0.6047055721282959
220814,2024,0.4509032666683197
